"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 04:40:37","2021-06-21 04:50:37","60","90","2021-06-21 04:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 04:40:37","2021-06-21 04:50:37","98","64","2021-06-21 04:50:37"
"2","계동길 69","계동교회 앞","2021-06-21 04:50:37","2021-06-21 05:00:37","479","1056","2021-06-21 05:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 04:50:37","2021-06-21 05:00:37","60","106","2021-06-21 05:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 04:50:37","2021-06-21 05:00:37","102","65","2021-06-21 05:00:37"
"2","계동길 69","계동교회 앞","2021-06-21 05:00:37","2021-06-21 05:10:37","522","1107","2021-06-21 05:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 05:00:37","2021-06-21 05:10:37","61","114","2021-06-21 05:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 05:00:37","2021-06-21 05:10:37","114","66","2021-06-21 05:10:37"
"2","계동길 69","계동교회 앞","2021-06-21 05:10:37","2021-06-21 05:20:37","662","1209","2021-06-21 05:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 05:10:37","2021-06-21 05:20:37","72","140","2021-06-21 05:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 05:10:37","2021-06-21 05:20:37","120","75","2021-06-21 05:20:37"
"2","계동길 69","계동교회 앞","2021-06-21 05:20:37","2021-06-21 05:30:37","866","1409","2021-06-21 05:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 05:20:37","2021-06-21 05:30:37","72","140","2021-06-21 05:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 05:20:37","2021-06-21 05:30:37","129","80","2021-06-21 05:30:37"
"2","계동길 69","계동교회 앞","2021-06-21 05:30:37","2021-06-21 05:40:37","1061","1595","2021-06-21 05:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 05:30:37","2021-06-21 05:40:37","75","147","2021-06-21 05:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 05:30:37","2021-06-21 05:40:37","147","85","2021-06-21 05:40:37"
"2","계동길 69","계동교회 앞","2021-06-21 05:40:37","2021-06-21 05:50:37","1258","1689","2021-06-21 05:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 05:40:37","2021-06-21 05:50:37","77","150","2021-06-21 05:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 05:40:37","2021-06-21 05:50:37","162","97","2021-06-21 05:50:37"
"2","계동길 69","계동교회 앞","2021-06-21 05:50:37","2021-06-21 06:00:37","1480","1823","2021-06-21 06:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 05:50:37","2021-06-21 06:00:37","77","152","2021-06-21 06:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 05:50:37","2021-06-21 06:00:37","170","97","2021-06-21 06:00:37"
"2","계동길 69","계동교회 앞","2021-06-21 06:00:37","2021-06-21 06:10:37","1668","2009","2021-06-21 06:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 06:00:37","2021-06-21 06:10:37","87","170","2021-06-21 06:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 06:00:37","2021-06-21 06:10:37","183","100","2021-06-21 06:10:37"
"2","계동길 69","계동교회 앞","2021-06-21 06:10:37","2021-06-21 06:20:37","1781","2112","2021-06-21 06:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 06:10:37","2021-06-21 06:20:37","95","175","2021-06-21 06:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 06:10:37","2021-06-21 06:20:37","200","108","2021-06-21 06:20:37"
"2","계동길 69","계동교회 앞","2021-06-21 06:20:37","2021-06-21 06:30:37","1967","2259","2021-06-21 06:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 06:20:37","2021-06-21 06:30:37","96","176","2021-06-21 06:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 06:20:37","2021-06-21 06:30:37","209","114","2021-06-21 06:30:37"
"2","계동길 69","계동교회 앞","2021-06-21 06:30:37","2021-06-21 06:40:37","2056","2333","2021-06-21 06:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 06:30:37","2021-06-21 06:40:37","97","176","2021-06-21 06:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 06:30:37","2021-06-21 06:40:37","222","116","2021-06-21 06:40:37"
"2","계동길 69","계동교회 앞","2021-06-21 06:40:37","2021-06-21 06:50:37","2210","2450","2021-06-21 06:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 06:40:37","2021-06-21 06:50:37","101","180","2021-06-21 06:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 06:40:37","2021-06-21 06:50:37","267","127","2021-06-21 06:50:37"
"2","계동길 69","계동교회 앞","2021-06-21 06:50:37","2021-06-21 07:00:37","2432","2710","2021-06-21 07:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 06:50:37","2021-06-21 07:00:37","108","194","2021-06-21 07:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 06:50:37","2021-06-21 07:00:37","282","132","2021-06-21 07:00:37"
"2","계동길 69","계동교회 앞","2021-06-21 07:00:37","2021-06-21 07:10:37","2813","2978","2021-06-21 07:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 07:00:37","2021-06-21 07:10:37","114","206","2021-06-21 07:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 07:00:37","2021-06-21 07:10:37","316","142","2021-06-21 07:10:37"
"2","계동길 69","계동교회 앞","2021-06-21 07:10:37","2021-06-21 07:20:37","3178","3307","2021-06-21 07:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 07:10:37","2021-06-21 07:20:37","122","213","2021-06-21 07:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 07:10:37","2021-06-21 07:20:37","381","157","2021-06-21 07:20:37"
"2","계동길 69","계동교회 앞","2021-06-21 07:20:37","2021-06-21 07:30:37","3509","3605","2021-06-21 07:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 07:20:37","2021-06-21 07:30:37","131","230","2021-06-21 07:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 07:20:37","2021-06-21 07:30:37","504","183","2021-06-21 07:30:37"
"2","계동길 69","계동교회 앞","2021-06-21 07:30:37","2021-06-21 07:40:37","3878","3952","2021-06-21 07:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 07:30:37","2021-06-21 07:40:37","137","246","2021-06-21 07:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 07:30:37","2021-06-21 07:40:37","778","234","2021-06-21 07:40:37"
"2","계동길 69","계동교회 앞","2021-06-21 07:40:37","2021-06-21 07:50:37","4261","4255","2021-06-21 07:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 07:40:37","2021-06-21 07:50:37","149","266","2021-06-21 07:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 07:40:37","2021-06-21 07:50:37","1113","282","2021-06-21 07:50:37"
"2","계동길 69","계동교회 앞","2021-06-21 07:50:37","2021-06-21 08:00:37","4709","4628","2021-06-21 08:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 07:50:37","2021-06-21 08:00:37","152","274","2021-06-21 08:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 07:50:37","2021-06-21 08:00:37","1176","295","2021-06-21 08:00:37"
"2","계동길 69","계동교회 앞","2021-06-21 08:00:37","2021-06-21 08:10:37","5074","4997","2021-06-21 08:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 08:00:37","2021-06-21 08:10:37","157","299","2021-06-21 08:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 08:00:37","2021-06-21 08:10:37","1243","325","2021-06-21 08:10:37"
"2","계동길 69","계동교회 앞","2021-06-21 08:10:37","2021-06-21 08:20:37","5321","5292","2021-06-21 08:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 08:10:37","2021-06-21 08:20:37","166","330","2021-06-21 08:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 08:10:37","2021-06-21 08:20:37","1280","341","2021-06-21 08:20:37"
"2","계동길 69","계동교회 앞","2021-06-21 08:20:37","2021-06-21 08:30:37","5537","5606","2021-06-21 08:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 08:20:37","2021-06-21 08:30:37","175","358","2021-06-21 08:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 08:20:37","2021-06-21 08:30:37","1327","357","2021-06-21 08:30:37"
"2","계동길 69","계동교회 앞","2021-06-21 08:30:37","2021-06-21 08:40:37","5829","6034","2021-06-21 08:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 08:30:37","2021-06-21 08:40:37","186","379","2021-06-21 08:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 08:30:37","2021-06-21 08:40:37","1372","368","2021-06-21 08:40:37"
"2","계동길 69","계동교회 앞","2021-06-21 08:40:37","2021-06-21 08:50:37","6135","6421","2021-06-21 08:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 08:40:37","2021-06-21 08:50:37","195","406","2021-06-21 08:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 08:40:37","2021-06-21 08:50:37","1404","376","2021-06-21 08:50:37"
"2","계동길 69","계동교회 앞","2021-06-21 08:50:37","2021-06-21 09:00:37","6335","6733","2021-06-21 09:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 08:50:37","2021-06-21 09:00:37","199","426","2021-06-21 09:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 08:50:37","2021-06-21 09:00:37","1440","390","2021-06-21 09:00:37"
"2","계동길 69","계동교회 앞","2021-06-21 09:00:37","2021-06-21 09:10:37","6573","7063","2021-06-21 09:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 09:00:37","2021-06-21 09:10:37","225","444","2021-06-21 09:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 09:00:37","2021-06-21 09:10:37","1484","395","2021-06-21 09:10:37"
"2","계동길 69","계동교회 앞","2021-06-21 09:10:37","2021-06-21 09:20:37","6754","7296","2021-06-21 09:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 09:10:37","2021-06-21 09:20:37","231","451","2021-06-21 09:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 09:10:37","2021-06-21 09:20:37","1519","409","2021-06-21 09:20:37"
"2","계동길 69","계동교회 앞","2021-06-21 09:20:37","2021-06-21 09:30:37","6980","7560","2021-06-21 09:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 09:20:37","2021-06-21 09:30:37","238","470","2021-06-21 09:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 09:20:37","2021-06-21 09:30:37","1571","420","2021-06-21 09:30:37"
"2","계동길 69","계동교회 앞","2021-06-21 09:30:37","2021-06-21 09:40:37","7175","7729","2021-06-21 09:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 09:30:37","2021-06-21 09:40:37","253","488","2021-06-21 09:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 09:30:37","2021-06-21 09:40:37","1620","431","2021-06-21 09:40:37"
"2","계동길 69","계동교회 앞","2021-06-21 09:40:37","2021-06-21 09:50:37","7458","8027","2021-06-21 09:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 09:40:37","2021-06-21 09:50:37","267","514","2021-06-21 09:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 09:40:37","2021-06-21 09:50:37","1651","436","2021-06-21 09:50:37"
"2","계동길 69","계동교회 앞","2021-06-21 09:50:37","2021-06-21 10:00:37","7714","8200","2021-06-21 10:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 09:50:37","2021-06-21 10:00:37","282","549","2021-06-21 10:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 09:50:37","2021-06-21 10:00:37","1703","446","2021-06-21 10:00:37"
"2","계동길 69","계동교회 앞","2021-06-21 10:00:37","2021-06-21 10:10:37","7973","8324","2021-06-21 10:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 10:00:37","2021-06-21 10:10:37","287","570","2021-06-21 10:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 10:00:37","2021-06-21 10:10:37","1760","454","2021-06-21 10:10:37"
"2","계동길 69","계동교회 앞","2021-06-21 10:10:37","2021-06-21 10:20:37","8156","8464","2021-06-21 10:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 10:10:37","2021-06-21 10:20:37","290","586","2021-06-21 10:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 10:10:37","2021-06-21 10:20:37","1840","473","2021-06-21 10:20:37"
"2","계동길 69","계동교회 앞","2021-06-21 10:20:37","2021-06-21 10:30:37","8255","8592","2021-06-21 10:30:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 10:20:37","2021-06-21 10:30:37","298","606","2021-06-21 10:30:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 10:20:37","2021-06-21 10:30:37","1884","489","2021-06-21 10:30:37"
"2","계동길 69","계동교회 앞","2021-06-21 10:30:37","2021-06-21 10:40:37","8326","8724","2021-06-21 10:40:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 10:30:37","2021-06-21 10:40:37","310","623","2021-06-21 10:40:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 10:30:37","2021-06-21 10:40:37","1957","509","2021-06-21 10:40:37"
"2","계동길 69","계동교회 앞","2021-06-21 10:40:37","2021-06-21 10:50:37","8383","8833","2021-06-21 10:50:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 10:40:37","2021-06-21 10:50:37","332","643","2021-06-21 10:50:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 10:40:37","2021-06-21 10:50:37","2038","523","2021-06-21 10:50:37"
"2","계동길 69","계동교회 앞","2021-06-21 10:50:37","2021-06-21 11:00:37","8425","8932","2021-06-21 11:00:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 10:50:37","2021-06-21 11:00:37","350","659","2021-06-21 11:00:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 10:50:37","2021-06-21 11:00:37","2087","545","2021-06-21 11:00:37"
"2","계동길 69","계동교회 앞","2021-06-21 11:00:37","2021-06-21 11:10:37","8488","9041","2021-06-21 11:10:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 11:00:37","2021-06-21 11:10:37","366","690","2021-06-21 11:10:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 11:00:37","2021-06-21 11:10:37","2144","555","2021-06-21 11:10:37"
"2","계동길 69","계동교회 앞","2021-06-21 11:10:37","2021-06-21 11:20:37","8600","9212","2021-06-21 11:20:37"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 11:10:37","2021-06-21 11:20:37","393","718","2021-06-21 11:20:37"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 11:10:37","2021-06-21 11:20:38","2157","568","2021-06-21 11:20:38"
"2","계동길 69","계동교회 앞","2021-06-21 11:20:38","2021-06-21 11:30:38","8751","9388","2021-06-21 11:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 11:20:38","2021-06-21 11:30:38","434","742","2021-06-21 11:30:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 11:20:38","2021-06-21 11:30:38","2218","588","2021-06-21 11:30:38"
"2","계동길 69","계동교회 앞","2021-06-21 11:30:38","2021-06-21 11:40:38","8937","9651","2021-06-21 11:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 11:30:38","2021-06-21 11:40:38","469","770","2021-06-21 11:40:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 11:30:38","2021-06-21 11:40:38","2285","610","2021-06-21 11:40:38"
"2","계동길 69","계동교회 앞","2021-06-21 11:40:38","2021-06-21 11:50:38","9124","9913","2021-06-21 11:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 11:40:38","2021-06-21 11:50:38","495","812","2021-06-21 11:50:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 11:40:38","2021-06-21 11:50:38","2354","622","2021-06-21 11:50:38"
"2","계동길 69","계동교회 앞","2021-06-21 11:50:38","2021-06-21 12:00:38","9331","10148","2021-06-21 12:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 11:50:38","2021-06-21 12:00:38","519","846","2021-06-21 12:00:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 11:50:38","2021-06-21 12:00:38","2464","645","2021-06-21 12:00:38"
"2","계동길 69","계동교회 앞","2021-06-21 12:00:38","2021-06-21 12:10:38","9611","10486","2021-06-21 12:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 12:00:38","2021-06-21 12:10:38","547","907","2021-06-21 12:10:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 12:00:38","2021-06-21 12:10:38","2582","690","2021-06-21 12:10:38"
"2","계동길 69","계동교회 앞","2021-06-21 12:10:38","2021-06-21 12:20:38","9786","10702","2021-06-21 12:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 12:10:38","2021-06-21 12:20:38","606","981","2021-06-21 12:20:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 12:10:38","2021-06-21 12:20:38","2741","747","2021-06-21 12:20:38"
"2","계동길 69","계동교회 앞","2021-06-21 12:30:38","2021-06-21 12:40:38","10223","11267","2021-06-21 12:40:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 12:30:38","2021-06-21 12:40:38","719","1079","2021-06-21 12:40:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 12:30:38","2021-06-21 12:40:38","2952","920","2021-06-21 12:40:38"
"2","계동길 69","계동교회 앞","2021-06-21 12:40:38","2021-06-21 12:50:38","10426","11619","2021-06-21 12:50:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 12:40:38","2021-06-21 12:50:38","780","1115","2021-06-21 12:50:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 12:40:38","2021-06-21 12:50:38","3003","1081","2021-06-21 12:50:38"
"2","계동길 69","계동교회 앞","2021-06-21 12:50:38","2021-06-21 13:00:38","10643","11869","2021-06-21 13:00:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 12:50:38","2021-06-21 13:00:38","824","1160","2021-06-21 13:00:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 12:50:38","2021-06-21 13:00:38","3047","1140","2021-06-21 13:00:38"
"2","계동길 69","계동교회 앞","2021-06-21 13:00:38","2021-06-21 13:10:38","10818","12122","2021-06-21 13:10:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 13:00:38","2021-06-21 13:10:38","844","1189","2021-06-21 13:10:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 13:00:38","2021-06-21 13:10:38","3087","1207","2021-06-21 13:10:38"
"2","계동길 69","계동교회 앞","2021-06-21 13:10:38","2021-06-21 13:20:38","10994","12330","2021-06-21 13:20:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 13:10:38","2021-06-21 13:20:38","894","1240","2021-06-21 13:20:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 13:10:38","2021-06-21 13:20:38","3140","1254","2021-06-21 13:20:38"
"2","계동길 69","계동교회 앞","2021-06-21 13:20:38","2021-06-21 13:30:38","11169","12566","2021-06-21 13:30:38"
"4","북촌로5가길 38","삼청파출소 사잇길","2021-06-21 13:20:38","2021-06-21 13:30:38","942","1284","2021-06-21 13:30:38"
"1","율곡로3길 50","덕성여고 앞","2021-06-21 13:20:38","2021-06-21 13:30:38","3205","1284","2021-06-21 13:30:38"
